stt,id
41860,171286465
41861,76022466
41862,171892002
41863,58927646
41864,192332299
41865,82907195
41866,58941241
41867,171286585
41868,197146426
41869,171286574
41870,247019670
41871,59282740
41872,250479245
41873,58931466
41874,138538608
41875,59285012
41876,76046311
41877,58929758
41878,59077122
41879,59284998
41880,82895114
41881,59078491
41882,250479255
41883,270482202
41884,58863946
41885,76018305
41886,59283232
41887,193130614
41888,82169146
41889,76032093
41890,171286369
41891,171286284
41892,138538624
41893,59283150
41894,58929760
41895,58931464
41896,58229876
41897,82899459
41898,58941251
41899,247054237
41900,248654493
41901,248654497
41902,263108425
41903,171286576
41904,81764800
41905,82895222
41906,261980010
41907,64649625
41908,171286499
41909,59283160
41910,82095061
41911,76134251
41912,59081751
41913,192332281
41914,175816679
41915,96674984
41916,75996330
41917,171892007
41918,58941235
41919,58941295
41920,58870773
41921,211282719
41922,193130383
41923,58228439
41924,204460094
41925,270552630
41926,171892020
41927,211283236
41928,112509545
41929,211282415
41930,59285016
41931,82905562
41932,58870663
41933,58931459
41934,58941324
41935,59282723
41936,76034114
41937,123239331
41938,247056185
41939,76023444
41940,58927647
41941,58941225
41942,174241916
41943,64661494
41944,59284989
41945,253017264
41946,225381460
41947,248654489
41948,271339358
41949,253189281
41950,152021556
41951,184592207
41952,272189044
41953,64347830
41954,58863949
41955,64357001
41956,76150889
41957,82895944
41958,81760274
41959,225380974
41960,170486776
41961,76141993
41962,58931458
41963,171286319
41964,58931461
41965,59283156
41966,192297106
41967,58447034
41968,58941216
41969,59286633
41970,225264375
41971,171892004
41972,186066495
41973,64664869
41974,59191980
41975,59191518
41976,225264370
41977,171286445
41978,171286467
41979,59081753
41980,271382305
41981,76022898
41982,170486789
41983,253189274
41984,200957590
41985,76117750
41986,58941210
41987,68823635
41988,163027540
41989,91854475
41990,58941233
41991,63939494
41992,270614794
41993,68833140
41994,127592750
41995,171286383
41996,54008616
41997,54006951
41998,53850042
41999,170486739
42000,138538621
42001,58932798
42002,82896099
42003,184337831
42004,200957603
42005,81830558
42006,76034487
42007,82129668
42008,248654491
42009,195129277
42010,252880575
42011,208373902
42012,225262844
42013,192332225
42014,192920408
42015,184337879
42016,225264716
42017,248654475
42018,81863671
42019,76023255
42020,78539621
42021,195129080
42022,76017651
42023,184338853
42024,252871238
42025,58858397
42026,136332553
42027,184339007
42028,175194238
42029,252880388
42030,96675010
42031,192919719
42032,192922758
42033,59078440
42034,163027909
42035,125401178
42036,194039451
42037,76150967
42038,225381297
42039,211282612
42040,184337552
42041,134443556
42042,225380040
42043,76118350
42044,225262795
42045,225380450
42046,76053539
42047,225381250
42048,58858408
42049,53917988
42050,225380888
42051,113662029
42052,58941218
42053,253254782
42054,225381190
42055,82661925
42056,225262852
42057,225380456
42058,88254737
42059,82906692
42060,225264631
42061,225380318
42062,205846279
42063,225264790
42064,225262675
42065,225380944
42066,225380436
42067,171286427
42068,252874942
42069,195134268
42070,200957377
42071,76172866
42072,53918160
42073,58941245
42074,253395532
42075,112461249
42076,88254727
42077,195129089
42078,174242317
42079,112365835
42080,225262926
42081,193130392
42082,253219981
42083,88253805
42084,225264816
42085,225380308
42086,96675047
42087,262976791
42088,112505500
42089,225262810
42090,66655091
42091,171891999
42092,225380402
42093,127593218
42094,59283158
42095,112529902
42096,76128098
42097,252878441
42098,81896700
42099,171286469
42100,171286462
42101,171286489
42102,76175572
42103,59081637
42104,76175430
42105,171286358
42106,76047601
42107,195129222
42108,170486445
42109,171286457
42110,112442219
42111,255302373
42112,54475239
42113,112315087
42114,129436190
42115,225262942
42116,114252253
42117,171892010
42118,96675054
42119,136335841
42120,225381210
42121,200957119
42122,225262967
42123,53972874
42124,225262894
42125,225259143
42126,225264890
42127,176905101
42128,70833077
42129,143645152
42130,96675025
42131,225380059
42132,171286497
42133,249990400
42134,185912501
42135,225264378
42136,225381378
42137,96674940
42138,225264684
42139,175154184
42140,184337632
42141,225380384
42142,171286580
42143,90414266
42144,195128460
42145,127593403
42146,184337491
42147,195134260
42148,195134257
42149,195134155
42150,200956811
42151,197535463
42152,197535461
42153,197535456
42154,225262854
42155,225380438
42156,112312204
42157,127593168
42158,262977135
42159,262977194
42160,127593210
42161,171286554
42162,112456555
42163,262976368
42164,262976636
42165,262976633
42166,225381470
42167,225264505
42168,195134153
42169,225259165
42170,248654479
42171,225381264
42172,225264569
42173,225381282
42174,225262983
42175,225262971
42176,225381300
42177,225381464
42178,225259227
42179,249991214
42180,171286290
42181,53847778
42182,225264718
42183,225380428
42184,127592644
42185,184338263
42186,195134150
42187,200956605
42188,197535491
42189,58941259
42190,136336955
42191,184592034
42192,200955291
42193,96674957
42194,225262934
42195,225262779
42196,225380776
42197,225380412
42198,225381184
42199,225259223
42200,225264680
42201,225380010
42202,184338617
42203,175808573
42204,225262826
42205,225380400
42206,225380138
42207,127592818
42208,127592674
42209,195134157
42210,127593529
42211,175807215
42212,96177582
42213,211283066
42214,197535455
42215,197535451
42216,78512184
42217,195129220
42218,184342299
42219,262977151
42220,262977175
42221,197535486
42222,200955549
42223,171286567
42224,81210165
42225,96675014
42226,200955612
42227,192912735
42228,192972199
42229,119078281
42230,175813095
42231,96186172
42232,96182694
42233,53914100
42234,119088471
42235,119078270
42236,171286572
42237,119078266
42238,112528379
42239,172946707
42240,171286343
42241,96674910
42242,204460104
42243,225960167
42244,225380336
42245,225264726
42246,225264672
42247,262976688
42248,211283538
42249,134443455
42250,53851458
42251,262976618
42252,112456692
42253,262976623
42254,225264501
42255,225380112
42256,127592683
42257,195134256
42258,200956829
42259,127593521
42260,262977149
42261,262977123
42262,205846087
42263,205897544
42264,225262834
42265,225262928
42266,225262860
42267,225380304
42268,225381370
42269,225264535
42270,225262827
42271,225381384
42272,225264988
42273,225264856
42274,174241661
42275,225380418
42276,225264848
42277,225381296
42278,58548687
42279,192332145
42280,175811267
42281,192332337
42282,252876459
42283,252882035
42284,64376492
42285,53917741
42286,58941214
42287,253104646
42288,119078268
42289,119078049
42290,252906640
42291,175830593
42292,54006830
42293,53913993
42294,127593527
42295,262976695
42296,211282340
42297,262977183
42298,225380338
42299,225380954
42300,225264692
42301,225264539
42302,195134161
42303,195134163
42304,195134254
42305,134443551
42306,58941212
42307,119078255
42308,53840478
42309,119078250
42310,175831238
42311,96675039
42312,96675038
42313,96674933
42314,96675056
42315,96675023
42316,53836926
42317,119078215
42318,119078279
42319,119078259
42320,76030672
42321,192971544
42322,90414125
42323,192910914
42324,225264577
42325,200955265
42326,119078220
42327,195133740
42328,78506083
42329,191893874
42330,184338459
42331,195133735
42332,127593318
42333,127592704
42334,195134159
42335,184338353
42336,262977147
42337,262977187
42338,262977131
42339,163027923
42340,263680355
42341,225262723
42342,225380866
42343,225259205
42344,225259080
42345,225264914
42346,225380853
42347,225380898
42348,225262908
42349,225264860
42350,225262870
42351,225262973
42352,225264910
42353,225380861
42354,171286509
42355,170486953
42356,127593419
42357,175807262
42358,262976699
42359,127593138
42360,53837213
42361,153906296
42362,205704740
42363,112782540
42364,225264361
42365,225262937
42366,262976338
42367,96182319
42368,96180076
42369,192332430
42370,200955274
42371,96674969
42372,96675021
42373,127593304
42374,175808648
42375,262977173
42376,195134148
42377,195134264
42378,184338535
42379,175807228
42380,127593582
42381,225264487
42382,225263051
42383,225262886
42384,53918597
42385,127626359
42386,200955297
42387,78506460
42388,225262963
42389,225264696
42390,262976624
42391,262976355
42392,262976626
42393,262976640
42394,119088469
42395,119078222
42396,119078276
42397,71974519
42398,119078245
42399,136333016
42400,136313569
42401,252872767
42402,112530806
42403,195134035
42404,191992707
42405,112109686
42406,225381060
42407,195128668
42408,127593144
42409,225380475
42410,225381238
42411,225264708
42412,225259221
42413,225259072
42414,225264992
42415,225262791
42416,225264852
42417,192332273
42418,225259125
42419,225264953
42420,225381262
42421,225380918
42422,91066334
42423,194133333
42424,175806765
42425,270171445
42426,53836065
42427,195134262
42428,175807200
42429,195128925
42430,129438897
42431,96675194
42432,112520553
42433,96675016
42434,171286477
42435,171286487
42436,192332367
42437,171286345
42438,171286674
42439,96674912
42440,96674982
42441,200955617
42442,225380320
42443,225381520
42444,197535480
42445,53917360
42446,78495901
42447,127592690
42448,184337797
42449,197535482
42450,197535475
42451,195134266
42452,200956627
42453,175807209
42454,175807213
42455,175807280
42456,112462790
42457,225262959
42458,225262771
42459,225381022
42460,262976644
42461,262976631
42462,200950241
42463,119078257
42464,119078272
42465,53837265
42466,53836881
42467,73835704
42468,195244558
42469,74749941
42470,252862134
42471,175806694
42472,175806820
42473,112342515
42474,225381488
42475,225381482
42476,225381142
42477,225380922
42478,225264525
42479,225263047
42480,225264984
42481,225381258
42482,225380350
42483,225259121
42484,225380122
42485,58719454
42486,225264521
42487,175154423
42488,127593246
42489,262977164
42490,129368428
42491,200955463
42492,200955507
42493,171286495
42494,171286280
42495,96675012
42496,175687139
42497,96674988
42498,72214846
42499,34589880
42500,72207381
42501,72215490
42502,34589865
42503,34476186
42504,55998029
42505,72206993
42506,34589893
42507,72207154
42508,72206981
42509,34589873
42510,34589891
42511,72210126
42512,72214350
42513,34476208
42514,72216779
42515,72203009
42516,72215864
42517,72099407
42518,72207181
42519,72099107
42520,34589868
42521,34589858
42522,72216042
42523,34496273
42524,34496296
42525,34589882
42526,147883226
42527,72216881
42528,34589887
42529,72205567
42530,72214702
42531,34589901
42532,72216401
42533,34589863
42534,131498431
42535,72210737
42536,34476193
42537,34589870
42538,72214846
42539,34589880
42540,72207381
42541,72215490
42542,34589865
42543,34476186
42544,55998029
42545,72206993
42546,34589893
42547,72207154
42548,72206981
42549,34589873
42550,34589891
42551,72210126
42552,72214350
42553,34476208
42554,72216779
42555,72203009
42556,72215864
42557,72099407
42558,72207181
42559,72099107
42560,34589868
42561,34589858
42562,72216042
42563,34496273
42564,34496296
42565,34589882
42566,147883226
42567,72216881
42568,34589887
42569,72205567
42570,72214702
42571,34589901
42572,72216401
42573,34589863
42574,131498431
42575,72210737
42576,34476193
42577,34589870
42578,55997853
42579,72216582
42580,72207101
42581,72206405
42582,72214616
42583,1701347
42584,72207475
42585,72215237
42586,72210780
42587,72216103
42588,117105648
42589,72105462
42590,72097711
42591,72103486
42592,72105204
42593,34497025
42594,34496275
42595,34589885
42596,34589878
42597,72214113
42598,72214761
42599,72215957
42600,72215168
42601,72215318
42602,72215483
42603,72103079
42604,34496103
42605,21775406
42606,34589857
42607,72216236
42608,72215264
42609,72215137
42610,72103744
42611,55998136
42612,72214429
42613,72205456
42614,72214535
42615,72210877
42616,72207378
42617,72207596
42618,121201035
42619,72101230
42620,72104675
42621,38323087
42622,187392403
42623,73312665
42624,63183906
42625,146012358
42626,191651969
42627,194198167
42628,63140411
42629,76054860
42630,191689321
42631,63146388
42632,137741171
42633,192208694
42634,190863875
42635,141971236
42636,140107134
42637,192216306
42638,190794920
42639,97475366
42640,452118
42641,49729049
42642,198864914
42643,172960190
42644,194457831
42645,26315122
42646,79316248
42647,190864276
42648,33164951
42649,253185174
42650,65107101
42651,128134223
42652,150656174
42653,192210428
42654,263440001
42655,271556248
42656,143741572
42657,22365510
42658,203211116
42659,252581911
42660,244449170
42661,38323087
42662,187392403
42663,73312665
42664,63183906
42665,146012358
42666,191651969
42667,194198167
42668,63140411
42669,76054860
42670,191689321
42671,63146388
42672,137741171
42673,192208694
42674,190863875
42675,141971236
42676,140107134
42677,192216306
42678,190794920
42679,97475366
42680,452118
42681,49729049
42682,198864914
42683,172960190
42684,194457831
42685,26315122
42686,79316248
42687,190864276
42688,33164951
42689,253185174
42690,65107101
42691,128134223
42692,150656174
42693,192210428
42694,263440001
42695,271556248
42696,143741572
42697,22365510
42698,203211116
42699,252581911
42700,244449170
42701,97829401
42702,262707411
42703,172960109
42704,410704
42705,114441040
42706,216212093
42707,12378079
42708,192206541
42709,271423011
42710,271918404
42711,139611013
42712,196948702
42713,22367114
42714,24632509
42715,271423339
42716,196951097
42717,253184063
42718,172960181
42719,356371
42720,202483836
42721,198571398
42722,253184060
42723,111852215
42724,192229492
42725,574449
42726,111982482
42727,66743401
42728,59203999
42729,49026019
42730,181924950
42731,172960162
42732,10706084
42733,172960275
42734,49728912
42735,123498423
42736,84869365
42737,366926
42738,2249745
42739,153995703
42740,49729304
42741,145773133
42742,197635072
42743,47103593
42744,452121
42745,272424892
42746,14033635
42747,2249747
42748,114441345
42749,192295100
42750,1102680
42751,11584952
42752,49027943
42753,2249749
42754,450686
42755,192229398
42756,192295553
42757,213589460
42758,136668
42759,135324467
42760,199516516
42761,10706251
42762,270774668
42763,63163309
42764,766201
42765,271286209
42766,135325230
42767,76029885
42768,13095459
42769,249179201
42770,155388565
42771,201157770
42772,192203264
42773,117144074
42774,48256019
42775,455324
42776,172960087
42777,259542105
42778,210530313
42779,766199
42780,271369167
42781,356387
42782,199518469
42783,212935827
42784,172960262
42785,108400300
42786,198571203
42787,271313446
42788,271365117
42789,270770278
42790,262427490
42791,14033606
42792,271583390
42793,452113
42794,450691
42795,14536076
42796,205040233
42797,263598845
42798,155429515
42799,51044832
42800,199916481
42801,9814243
42802,122179376
42803,58411203
42804,181122499
42805,236044560
42806,83854440
42807,272407322
42808,181925500
42809,10706160
42810,22380308
42811,116811393
42812,270906300
42813,48263180
42814,271364271
42815,29609934
42816,202712727
42817,11445469
42818,47117210
42819,618383
42820,11445527
42821,263599336
42822,172960076
42823,104070140
42824,95484023
42825,136020359
42826,197635285
42827,194457955
42828,12279383
42829,766197
42830,84202277
42831,11582468
42832,166465239
42833,104069599
42834,272284637
42835,176545222
42836,192449571
42837,177720536
42838,208559618
42839,199595442
42840,217419197
42841,188128338
42842,273017789
42843,155766599
42844,217413657
42845,174888775
42846,174172067
42847,208555226
42848,192447901
42849,208559233
42850,273038993
42851,104069848
42852,115529213
42853,272374079
42854,272374211
42855,14033612
42856,34556098
42857,217419390
42858,270820750
42859,206914146
42860,208306684
42861,217340450
42862,272269089
42863,103216504
42864,155771569
42865,215176615
42866,153998772
42867,184667441
42868,115529237
42869,28297787
42870,271725931
42871,44817622
42872,272268889
42873,175717818
42874,208441932
42875,174381471
42876,206658947
42877,174841734
42878,175157313
42879,192445382
42880,272940839
42881,201122650
42882,125935998
42883,262526724
42884,120390145
42885,57734239
42886,103086845
42887,206084506
42888,217339047
42889,188687325
42890,206052137
42891,206084126
42892,175718365
42893,208555417
42894,207937066
42895,4355269
42896,142787254
42897,62258377
42898,142787209
42899,144513148
42900,34476218
42901,73289921
42902,144527023
42903,54703652
42904,74295919
42905,53824001
42906,54701588
42907,142651339
42908,34476220
42909,142651529
42910,21787116
42911,142630015
42912,21787095
42913,142632333
42914,144529975
42915,96182554
42916,53262074
42917,142789663
42918,21775693
42919,142623594
42920,21761412
42921,133167984
42922,144527021
42923,34478341
42924,21787111
42925,21761419
42926,21761409
42927,109653010
42928,53758372
42929,21761423
42930,142626355
42931,21787114
42932,108401027
42933,53753797
42934,142322863
42935,144524803
42936,142787254
42937,62258377
42938,142787209
42939,144513148
42940,34476218
42941,73289921
42942,144527023
42943,54703652
42944,74295919
42945,53824001
42946,54701588
42947,142651339
42948,34476220
42949,142651529
42950,21787116
42951,142630015
42952,21787095
42953,142632333
42954,144529975
42955,96182554
42956,53262074
42957,142789663
42958,21775693
42959,142623594
42960,21761412
42961,133167984
42962,144527021
42963,34478341
42964,21787111
42965,21761419
42966,21761409
42967,109653010
42968,53758372
42969,21761423
42970,142626355
42971,21787114
42972,108401027
42973,53753797
42974,142322863
42975,144524803
42976,73309358
42977,127202510
42978,141922901
42979,96187896
42980,142789303
42981,21761422
42982,21761405
42983,21787106
42984,74291663
42985,53759267
42986,190353688
42987,52586605
42988,55997630
42989,133167981
42990,133167976
42991,96182561
42992,190353715
42993,108261097
42994,125568712
42995,117914964
42996,107619896
42997,20206327
42998,211926632
42999,151818187
43000,22167301
43001,189640156
43002,117914834
43003,13332377
43004,54811391
43005,74309539
43006,192810488
43007,22165365
43008,166430639
43009,13723956
43010,270062939
43011,157251426
43012,15653774
43013,208607999
43014,230203037
43015,174294156
43016,158011827
43017,208608001
43018,207042111
43019,162091904
43020,197608794
43021,161256859
43022,270062075
43023,13332501
43024,161889273
43025,125568712
43026,117914964
43027,107619896
43028,20206327
43029,211926632
43030,151818187
43031,22167301
43032,189640156
43033,117914834
43034,13332377
43035,54811391
43036,74309539
43037,192810488
43038,22165365
43039,166430639
43040,13723956
43041,270062939
43042,157251426
43043,15653774
43044,208607999
43045,230203037
43046,174294156
43047,158011827
43048,208608001
43049,207042111
43050,162091904
43051,197608794
43052,161256859
43053,270062075
43054,13332501
43055,161889273
43056,186753061
43057,193613966
43058,213981819
43059,58897950
43060,270919112
43061,257772057
43062,214666727
43063,235366473
43064,247680838
43065,26312867
43066,270498752
43067,197864304
43068,72646135
43069,114698251
43070,171683185
43071,270211055
43072,193676610
43073,253063573
43074,55366738
43075,202654633
43076,263653207
43077,72820564
43078,184095243
43079,263652044
43080,74422282
43081,131122885
43082,179207322
43083,74430510
43084,198735495
43085,247798951
43086,117668571
43087,253063376
43088,212219417
43089,263650557
43090,271092764
43091,145100055
43092,178515318
43093,161561488
43094,114698138
43095,271268636
43096,186753061
43097,193613966
43098,213981819
43099,58897950
43100,270919112
43101,257772057
43102,214666727
43103,235366473
43104,247680838
43105,26312867
43106,270498752
43107,197864304
43108,72646135
43109,114698251
43110,171683185
43111,270211055
43112,193676610
43113,253063573
43114,55366738
43115,202654633
43116,263653207
43117,72820564
43118,184095243
43119,263652044
43120,74422282
43121,131122885
43122,179207322
43123,74430510
43124,198735495
43125,247798951
43126,117668571
43127,253063376
43128,212219417
43129,263650557
43130,271092764
43131,145100055
43132,178515318
43133,161561488
43134,114698138
43135,271268636
43136,173239484
43137,253396816
43138,270205136
43139,116875761
43140,270205798
43141,150534153
43142,263652278
43143,258605066
43144,271541888
43145,137142126
43146,144704304
43147,263651678
43148,270189955
43149,258614724
43150,175799037
43151,175797842
43152,186909926
43153,260671805
43154,172996424
43155,272848648
43156,175806538
43157,175800382
43158,186741210
43159,177583787
43160,248611787
43161,272358929
43162,271267847
43163,174506931
43164,136152285
43165,248611452
43166,204956772
43167,145140341
43168,67865519
43169,263972062
43170,61094634
43171,58858392
43172,60897619
43173,247051528
43174,200934511
43175,250479251
43176,186066347
43177,247972537
43178,247040631
43179,58927652
43180,58447037
43181,247019682
43182,250479253
43183,247019650
43184,76117520
43185,76114940
43186,61027863
43187,247057705
43188,247050633
43189,58231708
43190,247019664
43191,59283210
43192,58932790
43193,247059245
43194,59077125
43195,61123810
43196,58226331
43197,247057324
43198,76076092
43199,58941249
43200,263109268
43201,59081617
43202,193130388
43203,247019674
43204,58941299
43205,64626359
43206,76117203
43207,123239333
43208,248654499
43209,263972062
43210,61094634
43211,58858392
43212,60897619
43213,247051528
43214,200934511
43215,250479251
43216,186066347
43217,247972537
43218,247040631
43219,58927652
43220,58447037
43221,247019682
43222,250479253
43223,247019650
43224,76117520
43225,76114940
43226,61027863
43227,247057705
43228,247050633
43229,58231708
43230,247019664
43231,59283210
43232,58932790
43233,247059245
43234,59077125
43235,61123810
43236,58226331
43237,247057324
43238,76076092
43239,58941249
43240,263109268
43241,59081617
43242,193130388
43243,247019674
43244,58941299
43245,64626359
43246,76117203
43247,123239333
43248,248654499
43249,58447039
43250,166088813
43251,247056182
43252,247059247
43253,58941333
43254,195244493
43255,192332445
43256,219150822
43257,59077130
43258,247778374
43259,58941237
43260,247797068
43261,247019678
43262,250479269
43263,59078488
43264,58941279
43265,65091209
43266,61305174
43267,250479271
43268,250479263
43269,250479241
43270,247041332
43271,76173878
43272,76022763
43273,58941275
43274,58941257
43275,248654484
43276,250479256
43277,82912661
43278,76028756
43279,253114993
43280,193130454
43281,76137801
43282,76047438
43283,252948703
43284,225262841
43285,193130406
43286,225381342
43287,76018962
43288,250479277
43289,247040823
43290,219150988
43291,53839375
43292,195250591
43293,58941320
43294,225380432
43295,203481379
43296,53918513
43297,58941255
43298,58941247
43299,64414552
43300,53913548
43301,53837134
43302,213673037
43303,53913601
43304,225264410
43305,127592608
43306,53837372
43307,71151043
43308,53837636
43309,175154100
43310,192332238
43311,250479247
43312,225262814
43313,113661779
43314,200956553
43315,200956765
43316,225262944
43317,59081616
43318,58867951
43319,250479279
43320,160555978
43321,225262981
43322,225259159
43323,192332224
43324,112335103
43325,225262789
43326,112433331
43327,200955641
43328,129568224
43329,184338070
43330,225264374
43331,225262764
43332,225262874
43333,192990233
43334,225264545
43335,225381046
43336,112457293
43337,81803561
43338,127593431
43339,225380286
43340,54010513
43341,58932789
43342,200957753
43343,175194272
43344,58941239
43345,247778772
43346,192990101
43347,82434192
43348,225264976
43349,225264627
43350,211282306
43351,225380364
43352,127592798
43353,192990454
43354,114210488
43355,58932796
43356,225380924
43357,225263045
43358,112482635
43359,96674938
43360,127593391
43361,192332493
43362,53918116
43363,127593199
43364,225262892
43365,225380368
43366,192332377
43367,60998849
43368,96674959
43369,201430112
43370,270614874
43371,225262896
43372,270171379
43373,112499936
43374,170486924
43375,225381000
43376,112502966
43377,225262955
43378,76117368
43379,225262824
43380,112448577
43381,253189279
43382,225264571
43383,193130484
43384,127593308
43385,211282620
43386,225380038
43387,129436267
43388,271324280
43389,129568198
43390,225381320
43391,202610851
43392,225264372
43393,127593152
43394,175807244
43395,225264356
43396,225262837
43397,127592621
43398,225381058
43399,225264794
43400,129568230
43401,194034169
43402,225264704
43403,76116451
43404,225381078
43405,225380106
43406,225264641
43407,127592612
43408,175807270
43409,127592778
43410,225262900
43411,225381154
43412,225262782
43413,225262743
43414,225262785
43415,225262806
43416,225263043
43417,225381534
43418,225262990
43419,225381451
43420,225380072
43421,127593413
43422,225264937
43423,76067155
43424,112526830
43425,225264876
43426,225264862
43427,225264644
43428,225380362
43429,225262979
43430,96674943
43431,225380429
43432,225380082
43433,132150883
43434,127593387
43435,225264555
43436,225262992
43437,225264652
43438,184340735
43439,127593180
43440,88253810
43441,175807221
43442,119078263
43443,96674894
43444,270132388
43445,192988048
43446,262976450
43447,112448034
43448,96675008
43449,96674898
43450,96675052
43451,200955207
43452,225264660
43453,81895053
43454,76020440
43455,127592714
43456,225264807
43457,225381522
43458,225380808
43459,225381276
43460,225380802
43461,225381028
43462,225380920
43463,225264619
43464,225380054
43465,225381496
43466,202610861
43467,225380322
43468,175808636
43469,211282473
43470,225380452
43471,225262988
43472,225380370
43473,127592679
43474,176905139
43475,262977114
43476,112108255
43477,96674916
43478,262976362
43479,132151386
43480,184338387
43481,175808624
43482,135276593
43483,202610852
43484,192912091
43485,160393684
43486,162053155
43487,58941223
43488,92807789
43489,129438058
43490,113962135
43491,202610859
43492,112459337
43493,129356290
43494,129438642
43495,126020807
43496,185961952
43497,175807299
43498,225380382
43499,225264882
43500,127593475
43501,88253800
43502,76904915
43503,127593124
43504,225264517
43505,225380090
43506,225380422
43507,127592650
43508,184338893
43509,127593216
43510,112365952
43511,156333020
43512,96674980
43513,129436464
43514,225381428
43515,225381438
43516,225380792
43517,225264483
43518,225380044
43519,225264806
43520,76138515
43521,225264782
43522,225264437
43523,225381026
43524,225381204
43525,225381408
43526,225381182
43527,225263000
43528,225381152
43529,225262880
43530,225381303
43531,225381314
43532,270614781
43533,225380752
43534,192332314
43535,175809100
43536,175809117
43537,175809103
43538,53237235
43539,125401162
43540,127592624
43541,127593381
43542,262977215
43543,262977241
43544,197535467
43545,197535474
43546,225262977
43547,184338291
43548,112448477
43549,115257466
43550,192908501
43551,112109209
43552,119078051
43553,96674923
43554,225264599
43555,225380344
43556,225380398
43557,225380102
43558,225380414
43559,184338267
43560,175807190
43561,127593409
43562,127593479
43563,127593130
43564,200956997
43565,127593298
43566,225264786
43567,225262994
43568,184337678
43569,211282262
43570,200956694
43571,127593146
43572,127593429
43573,78512182
43574,112500155
43575,225262916
43576,225381012
43577,225262804
43578,225262769
43579,225264792
43580,225262773
43581,225380856
43582,225381420
43583,225380365
43584,225264509
43585,119088473
43586,82091122
43587,70520404
43588,129356860
43589,225380276
43590,225264593
43591,88257250
43592,88254735
43593,76692366
43594,53918345
43595,58941289
43596,53918414
43597,192975116
43598,74750562
43599,58941227
43600,200955225
43601,219150697
43602,175808592
43603,192332466
43604,112531113
43605,225259090
43606,225380386
43607,225264493
43608,127593400
43609,127593128
43610,211282823
43611,127593292
43612,211282236
43613,197535476
43614,127593383
43615,225380342
43616,225264724
43617,225263053
43618,225380056
43619,88254723
43620,225381364
43621,125591277
43622,112499321
43623,194033010
43624,58941231
43625,225264770
43626,225262820
43627,225380884
43628,225264567
43629,225380950
43630,225381232
43631,225381436
43632,99995816
43633,162053166
43634,192332407
43635,225264896
43636,225381414
43637,225264639
43638,225381038
43639,225381380
43640,225381312
43641,155495296
43642,262976616
43643,175809099
43644,126070812
43645,119078252
43646,186069090
43647,200955175
43648,192332426
43649,96674973
43650,225380132
43651,127593457
43652,175808606
43653,197535484
43654,197535459
43655,112108557
43656,175808628
43657,88254741
43658,127592648
43659,184338115
43660,127592654
43661,197535469
43662,197535465
43663,225380445
43664,262976642
43665,225262898
43666,225262848
43667,225380870
43668,225264615
43669,225264503
43670,225259127
43671,225262818
43672,225380296
43673,119078214
43674,64340144
43675,112529234
43676,225381468
43677,225264491
43678,225380774
43679,225381084
43680,225264858
43681,225262801
43682,225264654
43683,225262808
43684,225380076
43685,225264774
43686,225262767
43687,225264469
43688,225264452
43689,225380328
43690,225264414
43691,127593158
43692,127593192
43693,197535472
43694,156397831
43695,170619487
43696,96674925
43697,244750140
43698,177328501
43699,171201545
43700,89894196
43701,151778357
43702,188831283
43703,167489880
43704,130080251
43705,116820621
43706,68763768
43707,116820271
43708,249651083
43709,179879130
43710,98105513
43711,171734121
43712,171201466
43713,208378743
43714,7993533
43715,193767722
43716,116821589
43717,177201383
43718,116820749
43719,101832227
43720,177190246
43721,15333738
43722,167496229
43723,88085949
43724,271422903
43725,194414358
43726,172318589
43727,109325069
43728,101832224
43729,203117874
43730,126122201
43731,270549299
43732,177495395
43733,262581799
43734,126111566
43735,265621901
43736,189181798
43737,244750140
43738,177328501
43739,171201545
43740,89894196
43741,151778357
43742,188831283
43743,167489880
43744,130080251
43745,116820621
43746,68763768
43747,116820271
43748,249651083
43749,179879130
43750,98105513
43751,171734121
43752,171201466
43753,208378743
43754,7993533
43755,193767722
43756,116821589
43757,177201383
43758,116820749
43759,101832227
43760,177190246
43761,15333738
43762,167496229
43763,88085949
43764,271422903
43765,194414358
43766,172318589
43767,109325069
43768,101832224
43769,203117874
43770,126122201
43771,270549299
43772,177495395
43773,262581799
43774,126111566
43775,265621901
43776,189181798
43777,67596396
43778,105273656
43779,115788377
43780,191814788
43781,203428249
43782,203117435
43783,141489694
43784,272363821
43785,272365873
43786,87968701
43787,222486163
43788,116820563
43789,139982882
43790,229714364
43791,203598171
43792,203117030
43793,270648900
43794,222486121
43795,116823606
43796,115715701
43797,192982286
43798,205179855
43799,189182628
43800,214012158
43801,54930241
43802,203428190
43803,105273684
43804,176543208
43805,147995678
43806,217713823
43807,116820246
43808,115787682
43809,124776904
43810,119416487
43811,261038026
43812,108684038
43813,112960415
43814,126120600
43815,173032767
43816,217726365
43817,200992694
43818,200992988
43819,200994173
43820,173002988
43821,180852784
43822,172318079
43823,186311610
43824,48598693
43825,187183125
43826,198784648
43827,253328278
43828,203117538
43829,258190436
43830,205179285
43831,173016741
43832,200994063
43833,200993786
43834,115788387
43835,200993269
43836,193769940
43837,196772243
43838,242703792
43839,200648188
43840,104338512
43841,203117656
43842,203117008
43843,116822686
43844,167474061
43845,156204712
43846,113256419
43847,200993724
43848,200991792
43849,115788154
43850,144605833
43851,172932982
43852,101832584
43853,217760058
43854,151822363
43855,112957780
43856,146651221
43857,203117101
43858,172936253
43859,213598760
43860,172997506
